Date,Basin,Site,Access_Point,Species ,Length_mm,Mass_g,Method,Notes,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,84,6.6,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,95,9.2,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,95,9.3,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,92,8.4,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,124,23.4,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,109,16.4,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,101,13,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,101,11.8,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,96,9.2,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,109,13.4,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,120,20.3,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,121,23.3,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,143,35.5,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,90,7.7,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,139,36.3,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,96,11.7,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,97,7.2,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,95,9.2,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,84,7,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,94,10.2,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,104,13.9,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,96,9.2,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,103,12.6,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,100,12.6,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,126,12.2,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,112,17.9,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,108,17,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,117,18.3,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,84,6.1,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,96,11.7,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,95,11.7,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,102,11.6,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,79,5.8,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,96,10.7,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,120,18.9,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,113,17,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,134,31.5,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,105,3.2,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,85,6.6,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,96,10.1,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,110,15.5,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,101,13.2,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,115,18.8,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,126,26.5,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,98,11.7,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,98,11.7,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,114,17.6,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,109,14.9,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,99,12.9,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,96,10.7,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,102,14.2,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,169,62.8,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,105,13.1,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,103,13.1,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,95,13,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,95,8.5,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,140,34.1,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,110,14.6,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,110,15.2,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,94,8.1,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,94,9.2,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,150,42,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,109,18,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,102,11.7,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,97,9.4,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,107,14.6,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,87,8.2,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,92,9.7,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,93,9,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,85,7.7,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,100,12.3,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,108,14,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,95,9.5,Pass 1,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,370,452.6,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,272,142.3,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,391,691.9,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,114,14.6,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,115,20.1,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,105,13.4,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,83,6.3,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,90,7.2,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,95,9.7,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,108,12.8,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,82,5.6,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,86,7.1,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,114,17,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,321,380.8,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,99,9.7,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,100,10.9,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,118,22,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,312,331,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,276,235.1,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,97,10.9,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,107,14.8,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,130,25.6,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,104,13.9,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,90,8,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,95,8.7,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,105,13.7,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,111,14.5,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,116,20,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,131,29.3,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,98,11.4,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,118,19.5,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,102,12.6,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,105,13.1,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,95,10,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,116,19.5,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,121,21.8,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,110,17.9,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,109,15.5,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,130,25.4,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,87,5.8,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,97,10.5,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,83,6.3,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,95,10.1,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,95,10,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,96,9.2,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,95,10.1,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,97,9.1,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,101,9.9,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,89,8.6,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,138,31.8,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,95,11.3,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,110,16.1,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,98,5.6,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,95,9.9,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,107,14.8,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,108,12.6,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,98,11.6,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,115,18.2,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,100,10.7,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,92,9.1,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,100,10.4,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,92,8.9,Pass 2,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,107,15.7,Pass 3,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,99,10.8,Pass 3,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,129,26.2,Pass 3,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,110,17.2,Pass 3,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,111,14,Pass 3,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,100,9.4,Pass 3,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,102,12.4,Pass 3,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,95,9.5,Pass 3,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,192,89.3,Pass 3,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,98,8.1,Pass 3,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,98,9.7,Pass 3,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,114,17.5,Pass 3,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,101,11.1,Pass 3,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,122,21.9,Pass 3,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,113,18.4,Pass 3,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,249,162.6,Pass 3,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,145,39.7,Pass 3,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,108,14,Pass 3,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,86,7.1,Pass 3,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,97,11.4,Pass 3,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,105,14.9,Pass 3,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,105,15,Pass 3,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,174,66.4,Pass 3,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,125,21.6,Pass 3,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,111,15.7,Pass 3,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,98,10,Pass 3,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,83,6.8,Pass 3,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,103,13,Pass 3,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,120,18.6,Pass 3,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",BRN,93,9.9,Pass 3,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,109,14.4,Pass 3,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,112,16.6,Pass 3,,,,,
9/12/24,Ruby,Silver Springs,"45.40072, -112.19118",RBT,280,284.5,Pass 3,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,365,490.8,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,428,714.4,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,308,337.1,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,217,112,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,304,95,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,225,125,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,296,323.4,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,450,868.5,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,404,601.1,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,346,446.9,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,363,498,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,316,330,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,336,440.1,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,456,1036.9,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,394,710.6,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,198,83,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,235,135.8,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,423,372.3,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,254,185,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,238,151.6,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,482,1418.4,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,453,891.4,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,233,139.7,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,323,387.4,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,180,64.2,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,235,145.3,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,340,411.2,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,330,441.7,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,413,753,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,306,345.7,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,306,290.7,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,463,1197.8,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,195,100,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,325,375,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,403,710.7,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,228,140.2,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,228,155.6,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,215,125,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,243,168.2,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,225,12.2,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,230,140.8,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,235,155.6,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,300,301.7,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,215,124,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,225,130.7,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,248,191,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,94,11,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,218,128.2,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,238,152.2,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,335,387,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,215,109.3,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,215,124.3,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,390,633.8,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,79,5.6,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,90,8.3,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,87,7.4,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,230,156.2,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,100,13.2,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,88,9,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,90,9.5,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,84,6.5,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,89,8.2,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,122,21,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,98,11,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,111,15.5,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,106,15.7,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,93,8.5,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,104,11.6,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,88,6,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,102,10.8,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,97,10,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,98,10.8,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,108,14.1,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,110,13.8,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,78,5,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,87,8.9,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,116,19.3,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,102,14.2,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,140,36,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,96,12.1,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,115,19.4,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,68,2.2,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,125,20.2,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,105,13,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,105,11.8,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,112,16.5,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,95,9,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,88,8,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,107,14.5,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,85,8.1,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,95,9.5,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,130,24.6,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,80,6.4,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,182,70,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,91,10.4,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,91,7.7,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,97,10.5,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,86,5.8,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,93,9,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,104,13.1,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,106,14,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,128,28,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,94,9.6,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,125,21,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,84,7,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,94,10,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,94,9.3,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,87,7.8,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,101,12.7,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,86,7.9,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,98,11,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,106,13.2,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,112,14,Pass 1,,,,,
9/12/24,Ruby,Alder,"45.36014, -112.11962",BRN,84,6.5,Pass 1,,,,,
